,Zone0,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9
2021-01-11 14:00,447.975037,216.017777,253.228371,198.690498,176.182455,162.920466,51.365754,165.895186,111.424813,44.996277
2021-01-11 15:00,565.029173,370.021493,139.66446,222.533373,142.600724,227.586606,124.571327,277.94553,33.595249,14.530163
2021-01-11 16:00,651.394861,354.257087,183.168376,202.822485,199.852288,227.642097,100.953893,130.122001,23.895682,15.239837
2021-01-11 17:00,507.768072,251.330446,170.58773,164.626082,213.611169,175.19674,78.536659,193.087798,55.544233,39.777805
2021-01-11 18:00,483.71791,303.095943,85.84245,99.642291,217.588293,224.715862,102.631292,153.953205,102.224055,31.095627
2021-01-11 19:00,370.767242,203.911219,86.668945,17.176339,184.443716,59.944212,65.59697,89.409853,59.898542,41.014901
2021-01-11 20:00,312.524299,155.98188,58.500322,23.285714,145.356223,53.729324,49.021931,99.45005,21.673171,11.951667
2021-01-11 21:00,246.384609,204.377652,22.762611,67.713074,43.658236,111.567276,43.934898,94.287393,0,0
2021-01-11 22:00,263.393692,138.947801,86.97833,2.881212,88.020312,47.360887,57.792009,39.738872,0,0
2021-01-11 23:00,140.662581,143.153498,26.675817,0,20.26637,50.91765,49.169454,33.152378,0,0
2021-01-12 0:00,48.668195,47.879811,4.203243,0,40.001022,5.535138,0,2.8025,0,0
2021-01-12 1:00,31.644,22.355227,0,0,60.084239,6.812667,0,0,0,0
2021-01-12 2:00,18.28,0,0,2.737778,39.274922,0,0,0,0,0
2021-01-12 3:00,0,18.535833,0,4.302222,18.221849,5.231707,0,7.776818,0,0
2021-01-12 4:00,13.144835,32.308452,0,0,27.395042,9.068293,0,11.233182,12.17,0
2021-01-12 5:00,61.326872,19.573571,0,0,12.96931,3.281081,1.6,0,0,0
2021-01-12 6:00,61.254685,52.834279,2.257989,10.743333,59.338434,34.243861,45.378644,0,47.6904,0
2021-01-12 7:00,145.98274,109.86492,49.567918,26.428333,81.296087,87.626315,17.598856,30.632333,28.453886,0
2021-01-12 8:00,268.728761,186.486756,89.405553,111.503144,71.810402,142.154538,66.9995,24.489996,13.398885,10.07
2021-01-12 9:00,337.086676,310.548867,102.010735,97.721856,145.901699,70.680961,71.715743,160.482492,31.70051,22.097317
2021-01-12 10:00,229.230381,294.362338,139.548909,74.526783,245.178428,131.632709,124.164622,178.219619,62.409311,0.972683
2021-01-12 11:00,375.216921,310.395754,175.293786,101.485773,197.306235,97.008095,122.565309,174.129748,89.328378,2.315172
2021-01-12 12:00,441.056704,301.914358,174.670824,167.803354,153.231639,151.473949,80.559247,238.500307,142.935921,69.803356
2021-01-12 13:00,523.674449,297.481835,181.045235,159.845713,246.093534,166.818713,146.186989,287.302304,96.711293,38.198903
2021-01-12 14:00,392.137461,428.218773,206.729313,198.557369,150.322316,187.172061,148.51341,209.933836,64.336539,56.818847
2021-01-12 15:00,383.88199,298.235482,175.906893,164.68197,210.418035,234.372706,126.251274,184.861579,31.409054,42.633722
2021-01-12 16:00,533.657843,405.310075,161.356016,173.697725,174.56082,194.057344,110.070064,218.576776,64.356716,24.412727
2021-01-12 17:00,606.141931,456.616051,125.413522,138.501078,261.979462,283.020225,153.994734,259.733311,63.180917,42.07929
2021-01-12 18:00,630.44672,290.144653,191.564022,164.95643,190.048421,155.186918,68.232166,240.935343,61.818191,28.167983
2021-01-12 19:00,479.227386,474.394419,90.256045,58.075548,189.615348,109.395494,160.536323,182.499262,12.426102,42.319231
2021-01-12 20:00,354.369624,299.302492,45.769149,46.109352,156.971347,86.130538,92.473521,119.328008,69.757202,16.220769
2021-01-12 21:00,272.961842,187.03282,75.199476,39.186479,273.481024,63.555709,47.789599,92.206154,27.03816,0
2021-01-12 22:00,254.505301,69.235067,59.125381,84.199759,127.045325,78.507485,33.599024,60.103653,8.936645,0
2021-01-12 23:00,140.610072,101.216868,73.371328,23.697429,54.04979,32.59668,24.420976,25.749667,33.136526,0
2021-01-13 0:00,33.843361,67.073338,33.932304,1.228571,22.422345,48.639334,5.15,14.72561,7.795366,0
2021-01-13 1:00,24.255641,22.234138,14.3156,0,14.616383,29.645281,0,0,2.394074,0
2021-01-13 2:00,12.597805,40.355862,0,0,12.323617,21.31,0,0,29.925926,0
2021-01-13 3:00,15.152,7.12,0,0,14.71875,0,0,0,0,0
2021-01-13 4:00,19.461865,28.478049,0,0,0.98125,0,0,20.93,15.52,0
2021-01-13 5:00,61.302656,23.15561,0.701,0,25.899608,0,0,0,0,0
2021-01-13 6:00,82.058974,32.311996,47.891222,0.670204,54.726874,54.46532,0,14.205,18.38,0
2021-01-13 7:00,157.569437,115.659467,37.225861,60.903292,69.478862,53.407422,5.43,68.291936,25.95,12.362195
2021-01-13 8:00,248.076365,199.838595,111.478143,69.280816,168.219095,99.960216,83.419024,86.149875,17.492713,8.844275
2021-01-13 9:00,357.68744,398.148041,98.088706,43.1946,171.722868,152.791121,96.106367,179.626641,13.647287,8.903529
2021-01-13 10:00,281.790746,269.490396,176.813509,93.014381,149.543929,131.10612,101.096698,161.423955,20.306573,29.24
2021-01-13 11:00,268.33723,217.814788,205.003496,202.440864,83.787083,119.940862,89.444747,155.008137,43.519979,88.108857
2021-01-13 12:00,438.851666,256.799195,184.859639,140.518572,152.876339,166.72038,140.321001,114.949736,80.582424,95.823451
2021-01-13 13:00,347.559563,307.531057,191.857182,222.648404,205.039402,158.678969,158.016155,200.868958,82.71658,10.507692
2021-01-13 14:00,546.048753,411.148509,128.610009,174.889776,197.584164,147.946778,61.184299,244.939805,54.370444,22.18
2021-01-13 15:00,482.969234,355.578886,90.757891,265.849034,213.346375,89.34144,46.430829,183.142624,71.916786,45.504884
2021-01-13 16:00,470.704238,324.785069,66.084791,180.467914,228.223306,151.539711,74.530981,247.694093,120.327756,39.898844
2021-01-13 17:00,524.02957,367.980429,107.317854,74.67419,191.250727,202.621837,193.644746,188.27444,46.656355,67.279802
2021-01-13 18:00,384.472878,554.854196,122.238485,49.592862,254.387627,184.744347,104.704409,144.559076,75.039933,24.866471
2021-01-13 19:00,419.183326,410.917365,114.036843,40.007859,228.743139,165.610253,72.083925,154.645724,26.642262,61.238008
2021-01-13 20:00,362.628856,219.754613,133.762086,37.930403,130.002171,191.319765,16.115476,108.880194,10.760632,85.837218
2021-01-13 21:00,333.906784,180.963852,71.210548,19.666829,137.011822,104.596845,38.561564,165.954597,43.467106,30.845239
2021-01-13 22:00,168.587675,149.876416,146.855509,57.457657,163.779696,63.862898,20.149778,73.290041,11.076585,2.219535
2021-01-13 23:00,94.337741,61.320664,81.676853,7.802343,74.712722,18.047972,0,45.070835,1.536585,12.8
2021-01-14 0:00,83.423668,55.737176,17.900372,0,36.168215,26.617742,13.578537,26.724333,16.41,0
2021-01-14 1:00,44.269333,57.407963,0,0,44.755976,0,12.001463,2.328571,5.47,0
2021-01-14 2:00,54.603944,2.951667,0,0,14.75,0,0,27.021429,10.416071,0
2021-01-14 3:00,23.636056,30.623111,0,0,19.927073,0,0,8.857143,30.443929,0
2021-01-14 4:00,0,34.928468,0,0,5.982927,6.569783,0,6.642857,15.836471,0
2021-01-14 5:00,23.613762,35.522057,0,0,30.429574,10.350217,0,0,37.764706,0
2021-01-14 6:00,88.933799,15.843564,2.06129,0,87.196863,27.778929,35.972026,22.727783,24.028824,0
2021-01-14 7:00,110.992966,123.05334,60.714319,27.41177,50.744677,53.838674,79.267974,10.580967,0,0
2021-01-14 8:00,134.085323,263.83629,54.735368,44.409452,170.259057,127.84252,55.912968,78.527243,37.261086,12
2021-01-14 9:00,257.272792,279.443777,121.827034,37.98968,147.828603,92.145629,78.819137,102.688594,53.578914,0
2021-01-14 10:00,329.920184,226.367109,157.220628,47.40019,131.169543,56.635817,82.297553,117.358428,71.245909,30.517778
2021-01-14 11:00,258.247985,297.646768,113.990106,141.344618,167.251338,154.792125,90.626205,213.716728,45.876818,33.692222
2021-01-14 12:00,402.651472,288.524297,179.024061,135.961752,273.381774,247.697261,95.794828,110.955135,49.151112,8.617419
2021-01-14 13:00,382.200998,270.586347,136.359496,135.283044,212.581303,205.297267,88.739621,51.099844,41.714991,11.082581
2021-01-14 14:00,320.488732,263.293674,166.110058,170.442403,122.132922,111.709347,102.457094,50.195692,67.461658,15.975985
2021-01-14 15:00,359.008055,372.860941,156.683424,136.749817,198.510514,102.07767,139.934982,270.097414,59.679467,22.863561
2021-01-14 16:00,417.587143,251.276906,189.114204,81.882046,234.986297,166.390051,163.009237,171.10705,72.651281,28.734854
2021-01-14 17:00,373.069532,197.845001,180.103727,134.398446,319.292076,258.611479,107.220255,195.789626,69.557057,57.1356
2021-01-14 18:00,317.458234,324.785103,96.348592,89.248351,167.143446,155.254461,62.802996,233.446648,55.367707,12.76
2021-01-14 19:00,252.131027,430.213003,96.493924,70.155399,135.479649,127.638095,28.384294,115.436758,64.36936,36.737241
2021-01-14 20:00,165.864342,205.311914,70.140222,29.44303,181.186601,90.344674,93.550415,145.351447,83.550171,0.472759
2021-01-14 21:00,229.428399,111.217021,89.088379,52.294828,154.069995,52.378421,58.586465,106.806514,29.433164,0
2021-01-14 22:00,171.074991,116.425837,80.69745,29.847047,80.174831,39.377582,16.453947,43.689754,46.422609,0
2021-01-14 23:00,150.903815,87.898283,3.887715,29.698125,80.237768,0,3.310345,65.931961,8.048696,10.45
2021-01-15 0:00,130.524824,26.349785,7.21,0,26.853171,8.11439,4.689655,7.879557,0,6.6
2021-01-15 1:00,58.878993,37.728642,0,35.699318,0,29.979756,8.49,19.972857,0,11.454545
2021-01-15 2:00,4.542632,41.377182,0,65.045247,8.66,23.684878,0,0,0,0.545455
2021-01-15 3:00,0,5.140582,0,1.275435,0,23.160976,0,0,0,0
2021-01-15 4:00,0,12.217241,0,0,0,4.252771,0,19.52,12.55,6.657778
2021-01-15 5:00,7.56,72.097079,32.65,0,1.98,16.494205,0,14.8,0,27.846222
2021-01-15 6:00,67.563698,15.45568,5.990769,0,49.202716,72.271345,0,50.86,0,18.176
2021-01-15 7:00,126.88776,53.611923,43.375692,2.135413,70.054823,91.068069,12.993161,7.926232,0,12.407586
2021-01-15 8:00,263.658809,247.473063,142.922632,69.903884,157.061991,112.703108,191.698773,130.567792,22.28,65.657747
2021-01-15 9:00,376.253224,285.348655,181.971488,130.304847,218.056521,148.818827,96.415505,128.234519,50.906763,1.234667
2021-01-15 10:00,290.740677,260.755569,165.789883,102.077506,227.842387,139.214259,84.859723,120.189424,93.060826,30.74086
2021-01-15 11:00,250.402029,255.276764,83.715145,75.533204,169.577463,285.156858,108.242495,139.172883,58.847177,69.365568
2021-01-15 12:00,315.193456,361.379173,119.707432,69.74445,161.104329,238.857368,84.709986,137.257716,121.615407,48.861409
2021-01-15 13:00,446.113163,350.544179,116.675293,200.655915,202.244695,158.079604,136.010079,293.684268,97.21617,11.112162
2021-01-15 14:00,409.480327,386.521411,49.027819,238.387081,268.287884,186.05582,74.811857,139.518905,101.028901,22.25
2021-01-15 15:00,369.380362,320.682142,114.743818,146.519321,270.976962,175.538473,35.883177,185.458864,43.724999,7.38
2021-01-15 16:00,396.558,343.186132,142.040274,115.443921,301.741552,263.182806,83.144577,177.516294,44.929837,26.801159
2021-01-15 17:00,539.439382,303.241043,93.188388,88.116478,244.07514,127.348269,121.22918,204.921796,84.007806,38.168841
2021-01-15 18:00,433.783594,315.078279,110.051366,103.357734,234.60878,234.241046,105.944591,134.616076,72.520649,8.951842
2021-01-15 19:00,372.958979,278.718643,35.057662,34.973813,296.878886,101.83227,84.404442,122.645502,1.381463,62.676602
2021-01-15 20:00,260.117358,157.518854,83.736216,58.173408,158.767558,115.571557,65.23043,114.081176,9.27,18.041556
2021-01-15 21:00,178.04805,153.61475,92.923989,44.096359,141.692338,109.673764,42.738492,87.357474,29.87,0
2021-01-15 22:00,132.038574,58.876578,41.371143,14.691818,40.810814,29.23958,23.249143,23.661667,7.894444,0
2021-01-15 23:00,26.572559,62.346843,47.956166,49.610404,27.389257,52.966066,49.86449,36.923351,34.585556,0
2021-01-16 0:00,15.15,0,20.281982,14.697778,27.385904,70.903934,30.266959,41.586061,0,0
2021-01-16 1:00,0,43.550271,3.460842,0,0,3.95,11.782941,0,16.66,0
2021-01-16 2:00,30.776212,40.163507,7.672,0,0,0,0,15.383864,29.000732,0
2021-01-16 3:00,49.630757,8.146222,15.562857,0,23.14,0,17.188372,9.686136,19.769268,0
2021-01-16 4:00,16.410089,0,25.137143,0,1.057368,3.272289,23.014884,7.626667,13.03,0
2021-01-16 5:00,63.557369,54.377848,3.798437,0,63.387393,4.487711,9.541744,59.952579,0,0
2021-01-16 6:00,98.058674,77.915006,48.321562,6.018235,24.675238,4.500976,20.034024,54.76631,0,0
2021-01-16 7:00,95.969448,124.824904,7.25,57.592354,49.881386,28.505176,18.240976,18.221444,11.663659,6.65
2021-01-16 8:00,222.119384,227.692024,21.132717,33.01941,106.449561,82.143166,32.488254,52.02827,32.893432,27.046341
2021-01-16 9:00,243.536313,228.624616,100.395858,38.377157,173.371538,137.342205,70.115615,141.345841,64.650036,0.343659
2021-01-16 10:00,354.715747,252.607697,78.29849,50.804306,257.263786,170.699149,67.37788,209.62224,63.142091,0
2021-01-16 11:00,391.823271,393.878006,98.12638,118.082148,194.955293,237.748666,53.816218,180.720491,55.150227,41.86
2021-01-16 12:00,279.139038,404.501821,158.853465,130.018402,166.671088,128.112927,89.217297,131.243645,17.511523,28.537419
2021-01-16 13:00,432.367097,302.108154,172.401032,135.981826,157.619015,252.63995,92.071177,179.614114,66.430303,20.825658
2021-01-16 14:00,476.308463,257.811963,153.244314,141.813399,156.850504,172.986877,116.636719,197.998677,67.260268,42.380831
2021-01-16 15:00,367.315792,343.910047,133.701046,78.588678,168.829094,271.130812,94.448061,130.156006,49.795193,34.243592
2021-01-16 16:00,424.823078,431.412687,133.412564,133.039287,250.961674,203.477902,106.316759,241.266793,45.426616,36.704079
2021-01-16 17:00,411.680009,296.989232,101.417064,105.829369,264.861412,185.706137,49.424385,267.116615,108.058673,4.848421
2021-01-16 18:00,293.331244,286.098344,110.994227,37.955427,232.741252,114.066001,47.257771,149.341452,59.589115,52.033856
2021-01-16 19:00,271.513832,205.030045,79.684063,49.996113,92.138229,84.085824,38.763768,106.722992,29.338864,69.47281
2021-01-16 20:00,240.094151,116.05835,42.003155,60.76178,177.64364,129.617025,31.265732,122.22871,13.21,5.233333
2021-01-16 21:00,245.832494,111.343235,25.398278,28.962107,110.226145,181.826626,19.380366,66.037399,19.55,19.96
2021-01-16 22:00,289.448515,72.474802,30.357347,33.2025,123.79852,88.97058,11.013284,42.073089,0,0
2021-01-16 23:00,140.063554,32.846982,17.120976,12.504573,57.737219,34.771256,15.736472,26.40037,0,0
2021-01-17 0:00,103.108906,62.678628,44.227206,18.582927,53.95869,24.268744,48.630244,13.67215,0,0
2021-01-17 1:00,55.796562,38.49561,23.851818,0,0.761951,0,12.95,55.008537,0,0
2021-01-17 2:00,15.613333,14.76,19.82,0,16.61,18.04,0,3.21561,0,0
2021-01-17 3:00,48.42585,0,0,0,0,0,3.997419,30.331364,0,0
2021-01-17 4:00,42.086293,0,0,0,15.52,9.167797,11.492581,14.698636,0,0
2021-01-17 5:00,27.031966,0,0,0,0,20.882203,3.852778,0,39.13,0
2021-01-17 6:00,50.623791,35.034118,10.013913,0,14.039176,13.52,35.643246,25.523659,0,0
2021-01-17 7:00,64.469694,62.533454,35.538619,32.155429,42.071313,51.241337,46.896973,26.594913,0,0
2021-01-17 8:00,87.258013,112.017527,40.770472,74.992868,138.49704,35.016475,45.100641,32.676279,21.111707,0
2021-01-17 9:00,112.142478,170.878417,45.573788,128.58544,192.498044,53.289017,41.444046,122.28509,17.928793,16.468293
2021-01-17 10:00,182.891095,214.152803,46.85262,60.163894,121.518285,88.324462,96.869112,136.185319,45.984126,0.411707
2021-01-17 11:00,175.177116,216.035764,80.273832,113.537729,170.989908,143.47434,73.424691,216.773655,61.781613,42.879091
2021-01-17 12:00,278.247468,335.034733,205.320351,108.308491,260.187359,158.2695,63.366046,150.297677,81.043222,34.05678
2021-01-17 13:00,333.640176,326.986779,195.206392,179.911297,280.559491,204.317385,123.353022,158.904268,103.482749,23.552364
2021-01-17 14:00,411.770694,387.725493,209.338172,74.637639,161.469745,206.538724,117.865718,202.212755,59.938666,63.833801
2021-01-17 15:00,373.87534,327.08925,216.162441,219.641524,163.165273,189.205915,157.359961,190.758183,30.320977,46.414013
2021-01-17 16:00,306.477216,347.331753,193.270514,205.556142,166.939139,186.138135,86.720524,112.822237,29.598698,7.992244
2021-01-17 17:00,360.60817,311.276317,166.139566,104.154496,124.526538,103.234283,108.495092,207.957432,47.974627,52.59722
2021-01-17 18:00,394.190648,250.730043,41.755521,86.018037,139.666609,226.439294,44.992768,226.817707,77.126211,9.114488
2021-01-17 19:00,398.950551,233.76628,116.694924,37.697014,93.704575,194.739831,45.578242,117.093376,62.308613,20.13881
2021-01-17 20:00,186.55266,254.201577,56.680466,50.788571,66.0806,40.980977,58.438476,166.563734,8.03,9.44119
2021-01-17 21:00,280.849492,207.099159,33.329769,44.571451,80.068769,112.068667,17.758889,123.51518,0,0
2021-01-17 22:00,79.903548,29.852678,29.188344,31.704326,50.944804,165.052845,14.004656,53.257787,0,0
2021-01-17 23:00,51.418537,46.052129,53.31524,9.028675,29.773333,80.908813,32.505122,40.440749,0,19.219512
2021-01-18 0:00,88.379588,33.413725,32.115057,10.536977,24.992927,20.77,10,11.181951,7.43439,0.480488
2021-01-18 1:00,71.626284,8.55,0,0,12.007073,0,0,5.798049,21.452195,0
2021-01-18 2:00,1.5,0,0,0,0,10.270556,0,2.102727,14.903415,0
2021-01-18 3:00,0,13.68,0,0,0,9.189444,0,21.027273,0,0
2021-01-18 4:00,9.505517,18.59,0,0,0,0,6.899403,21.820293,14.86,0
2021-01-18 5:00,15.275348,55.685523,8.220732,0,41.840207,6.000323,9.040597,47.957921,0,0
2021-01-18 6:00,99.752023,61.272285,17.478112,12.61,56.602114,39.849434,5.01,20.039863,0,0
2021-01-18 7:00,79.986974,199.71825,91.606296,10.87425,78.819997,87.935634,11.326087,13.071923,23.421667,0
2021-01-18 8:00,167.07973,215.366537,88.112643,27.558337,70.980256,106.658246,50.971835,122.091436,56.645,0
2021-01-18 9:00,237.187925,371.99967,111.567765,41.128702,153.689439,68.790824,48.603862,151.623493,18.205238,7.95
2021-01-18 10:00,352.857596,185.700718,133.598268,137.114555,205.095261,137.23467,132.95558,251.819828,58.067755,0
2021-01-18 11:00,233.89699,263.502038,128.062932,118.472542,181.015494,136.154694,140.382002,136.650821,89.854418,26.2275
2021-01-18 12:00,359.608353,285.125642,223.914301,109.390382,135.29514,197.411978,93.323669,143.813059,62.487308,41.908223
2021-01-18 13:00,376.464354,406.681006,102.03988,113.894836,174.972698,206.324785,127.063778,143.932771,79.961933,55.934277
2021-01-18 14:00,451.386127,322.581194,146.321889,221.486916,151.591291,156.842585,54.336151,263.948756,90.30784,49.625011
2021-01-18 15:00,419.250193,392.188391,153.747692,110.948008,236.573311,117.385291,170.101428,287.538737,56.070117,46.443798
2021-01-18 16:00,379.054943,419.012549,238.62928,144.071437,192.101663,208.247139,95.376583,164.784402,26.783248,57.371729
2021-01-18 17:00,429.239395,314.995067,173.645536,72.336903,433.45329,197.297581,84.464732,157.537714,56.513281,43.519462
2021-01-18 18:00,506.514568,383.460104,116.913486,140.991336,323.172248,210.291923,79.574293,223.843137,73.608334,21.63
2021-01-18 19:00,330.226868,310.307087,111.20617,83.26543,223.013996,123.596678,45.769355,186.133544,59.038577,12
2021-01-18 20:00,220.41575,195.573513,139.364959,73.398452,218.546747,162.978901,2.380645,120.73559,35.388699,0
2021-01-18 21:00,157.803717,239.330229,92.550058,54.525054,143.862435,143.965126,57.805937,137.236713,0.476585,0
2021-01-18 22:00,182.664623,182.463758,36.63,54.393524,83.750637,186.19092,9.634062,80.488463,7.631667,0
2021-01-18 23:00,80.169109,56.777205,19.458462,5.269333,104.325711,20.133267,0,46.8468,12.035833,0
2021-01-19 0:00,90.686904,19.729412,13.241538,0,94.691653,17.595476,16.5,12.684737,3.3425,0
