지점,지점명,일시,기온(°C),풍향(deg),풍속(m/s),강수량(mm),현지기압(hPa),해면기압(hPa),습도(%)
863,외도,2021-09-29 3:00,21.4,155.6,1.4,0,1003.7,1009.8,97
863,외도,2021-09-29 4:00,21,229.4,1,0,1003.5,1009.6,95.9
863,외도,2021-09-29 5:00,21.9,181,1.1,0,1003.9,1010,95.1
863,외도,2021-09-29 6:00,21.5,158.5,0.6,0,1003.8,1009.9,93.9
863,외도,2021-09-29 7:00,22.1,152.5,1,0,1004,1010.1,95.5
863,외도,2021-09-29 8:00,26.7,0,0,0,1004,1010,81.8
863,외도,2021-09-29 9:00,27.9,57.3,0.8,0,1004.1,1010,72.6
863,외도,2021-09-29 10:00,27.6,41.5,2.5,0,1004,1009.9,73.6
863,외도,2021-09-29 11:00,28.5,47.7,1.1,0,1003.7,1009.6,71.3
863,외도,2021-09-29 12:00,29.5,30.3,1.9,0,1003.2,1009.1,68.5
863,외도,2021-09-29 13:00,27.9,39.5,2.1,0,1002.6,1008.5,71.1
863,외도,2021-09-29 14:00,29,4.8,1.8,0,1001.9,1007.8,69.4
863,외도,2021-09-29 15:00,29.7,236,4,0,1001.1,1007,66.2
863,외도,2021-09-29 16:00,28.9,224.8,3.5,0,1001.3,1007.2,71.2
863,외도,2021-09-29 17:00,27.9,250.6,3.6,0,1001.4,1007.3,74.1
863,외도,2021-09-29 18:00,27.1,239.5,1.8,0,1002,1007.9,76.1
863,외도,2021-09-29 19:00,25.9,262.1,2.1,0,1002.1,1008.1,84.7
863,외도,2021-09-29 20:00,24.5,262.6,0.9,0,1002.5,1008.5,87.6
863,외도,2021-09-29 21:00,23.8,23.3,1.5,0,1003,1009,94
863,외도,2021-09-29 22:00,23.7,127.3,1.4,0,1002.7,1008.7,95.6
863,외도,2021-09-29 23:00,23,57.7,0.6,0.5,1003,1009,95.9
863,외도,2021-09-30 0:00,23,53.3,0.6,14,1002.5,1008.5,98.5
863,외도,2021-09-30 1:00,22.8,335.7,0.7,3.5,1001.2,1007.2,99.3
863,외도,2021-09-30 2:00,22.5,301.3,2.6,0.5,1001.4,1007.4,99.4
863,외도,2021-09-30 3:00,22.8,257.2,1.3,0,1001.2,1007.2,98.8
863,외도,2021-09-30 4:00,22.6,29.3,0.5,0,1001.1,1007.1,98.4
863,외도,2021-09-30 5:00,22.2,6.1,2.9,2,1001.3,1007.3,98.5
863,외도,2021-09-30 6:00,21.6,348,2.7,15.5,1001.9,1008,99.2
863,외도,2021-09-30 7:00,21.6,320.8,1,3,1002.2,1008.3,99.8
863,외도,2021-09-30 8:00,21.5,26.7,2.7,0.5,1002.6,1008.7,99.8
863,외도,2021-09-30 9:00,21.1,47.9,2.1,0,1002.9,1009,98.6
863,외도,2021-09-30 10:00,21.9,19.3,2,0,1003,1009.1,92.8
863,외도,2021-09-30 11:00,22.1,40.2,2.2,0,1002.7,1008.7,89
863,외도,2021-09-30 12:00,22.6,44.6,1.9,0,1002.1,1008.1,87.6
863,외도,2021-09-30 13:00,25.2,41.3,1.4,0,1001,1007,80
863,외도,2021-09-30 14:00,24.9,54.8,2.2,0,1000.7,1006.7,81
863,외도,2021-09-30 15:00,23.1,58.4,2.7,0,1000.7,1006.7,88.4
863,외도,2021-09-30 16:00,23,79.6,2.4,0,1001,1007,91.7
863,외도,2021-09-30 17:00,22.1,55.1,3.1,0.5,1001.5,1007.5,96.6
863,외도,2021-09-30 18:00,22.1,80.8,2.4,0.5,1001.9,1007.9,98.4
863,외도,2021-09-30 19:00,22,104,1.8,0.5,1002.1,1008.1,97.9
863,외도,2021-09-30 20:00,22.3,84.5,2,0,1002.7,1008.7,97.4
863,외도,2021-09-30 21:00,21.8,111.9,2.2,0.5,1003,1009.1,95.9
863,외도,2021-09-30 22:00,21.3,90.3,1.3,0,1003.3,1009.4,94.4
863,외도,2021-09-30 23:00,20.8,105.5,1.8,0,1003.1,1009.2,94.5
863,외도,2021-10-01 0:00,20.7,88.6,0.9,0,1002.9,1009,90.5
863,외도,2021-10-01 1:00,19.5,121.5,0.6,0,1003.2,1009.3,94.4
863,외도,2021-10-01 2:00,19.5,138.5,1.8,0,1002.7,1008.8,93.1
863,외도,2021-10-01 3:00,18.9,160.7,1.3,0,1002.7,1008.8,96.7
863,외도,2021-10-01 4:00,18.9,161.4,1.8,0,1002.4,1008.5,92
863,외도,2021-10-01 5:00,17.6,162.8,1.3,0,1002.6,1008.7,94.9
863,외도,2021-10-01 6:00,17.4,170.7,1,0,1003.3,1009.5,97.2
863,외도,2021-10-01 7:00,18.6,219.7,1,0,1004,1010.1,95.9
863,외도,2021-10-01 8:00,21.2,153,0.9,0,1004.4,1010.5,94.9
863,외도,2021-10-01 9:00,24.1,355.7,0.6,0,1004.5,1010.5,85
863,외도,2021-10-01 10:00,24.6,329.7,2.5,0,1004.4,1010.4,81.5
863,외도,2021-10-01 11:00,23.7,342.9,1.7,0,1004.5,1010.5,84
863,외도,2021-10-01 12:00,23.1,335.5,3.1,0,1003.9,1009.9,86
863,외도,2021-10-01 13:00,24,346,2.3,0,1003.4,1009.4,81.9
863,외도,2021-10-01 14:00,24.3,342.3,1.2,0,1002.8,1008.8,77.7
863,외도,2021-10-01 15:00,25,329.8,1.7,0,1003,1009,75.1
863,외도,2021-10-01 16:00,24.7,319.8,2,0,1003,1009,76.4
863,외도,2021-10-01 17:00,23.7,319.3,1.7,0,1003.6,1009.6,79.2
863,외도,2021-10-01 18:00,21.9,282.1,1,0,1003.9,1010,84.2
863,외도,2021-10-01 19:00,19.9,206.5,1.4,0,1004.6,1010.7,94
863,외도,2021-10-01 20:00,19.1,184.6,0.9,0,1004.7,1010.8,95.6
863,외도,2021-10-01 21:00,18.7,205.9,0.8,0,1005.8,1011.9,95.8
863,외도,2021-10-01 22:00,18.1,185.9,1.1,0,1006.2,1012.3,97.4
863,외도,2021-10-01 23:00,17.3,0,0.3,0,1006.6,1012.8,98.1
863,외도,2021-10-02 0:00,18.1,189.3,1.6,0,1006.9,1013.1,98.8
863,외도,2021-10-02 1:00,17.1,0,0.4,0,1007.1,1013.3,96.3
863,외도,2021-10-02 2:00,18,175.6,1.5,0,1006.7,1012.9,97.8
863,외도,2021-10-02 3:00,17.7,212.7,1.2,0,1006.2,1012.4,93.9
863,외도,2021-10-02 4:00,16.6,0,0.4,0,1006.5,1012.7,95.8
863,외도,2021-10-02 5:00,16.9,191.2,0.7,0,1006.8,1013,97.8
863,외도,2021-10-02 6:00,17.3,166.8,1.7,0,1007.4,1013.6,98.1
863,외도,2021-10-02 7:00,18.3,169,1.5,0,1008.5,1014.7,93.2
863,외도,2021-10-02 8:00,21.6,162.2,1.9,0,1008.8,1014.9,85.2
863,외도,2021-10-02 9:00,24.7,68,1.9,0,1009.6,1015.6,75.7
863,외도,2021-10-02 10:00,25.5,87.8,1.6,0,1010,1016,70.9
863,외도,2021-10-02 11:00,25.9,37.1,1.4,0,1009.8,1015.8,70.9
863,외도,2021-10-02 12:00,26.3,38.3,2.1,0,1009.5,1015.5,68.6
863,외도,2021-10-02 13:00,26.7,43.6,2.4,0,1008.9,1014.9,64.3
863,외도,2021-10-02 14:00,26.3,25.8,2.3,0,1008.2,1014.2,62
863,외도,2021-10-02 15:00,26,35.1,2,0,1008.4,1014.4,68.8
863,외도,2021-10-02 16:00,27.3,0,0.4,0,1008.2,1014.2,52.6
863,외도,2021-10-02 17:00,25.1,359.3,1.7,0,1008.7,1014.7,75.6
863,외도,2021-10-02 18:00,23.1,296.1,0.9,0,1009.1,1015.1,83.4
863,외도,2021-10-02 19:00,20.9,207.7,0.9,0,1009.8,1015.9,93.4
863,외도,2021-10-02 20:00,20,149.3,1.5,0,1010.5,1016.7,95.9
863,외도,2021-10-02 21:00,19.7,156.7,1.8,0,1011.3,1017.4,79
863,외도,2021-10-02 22:00,19,121.3,1,0,1011.6,1017.7,78.4
863,외도,2021-10-02 23:00,19.1,149.7,2.1,0,1011.9,1018,73.1
863,외도,2021-10-03 0:00,18.2,157.3,1.6,0,1012.3,1018.5,74.7
863,외도,2021-10-03 1:00,17.4,164,0.8,0,1012.5,1018.7,88.8
863,외도,2021-10-03 2:00,18.3,160.4,2.2,0,1011.9,1018.1,74.9
863,외도,2021-10-03 3:00,17.1,0,0.3,0,1012.2,1018.4,83.3
863,외도,2021-10-03 4:00,16.9,158.8,1.5,0,1012.1,1018.3,85.4
863,외도,2021-10-03 5:00,16.4,170.3,0.6,0,1011.9,1018.1,92.5
863,외도,2021-10-03 6:00,16.1,227.6,1.1,0,1012.4,1018.7,94.9
863,외도,2021-10-03 7:00,15.7,214,0.7,0,1012.6,1018.9,95.1
863,외도,2021-10-03 8:00,21,0,0.1,0,1012.9,1019,77.3
863,외도,2021-10-03 9:00,25.7,0,0,0,1013.1,1019.1,64
863,외도,2021-10-03 10:00,25.1,321.1,1.7,0,1013.8,1019.9,70
863,외도,2021-10-03 11:00,26.4,299.1,2.3,0,1014.6,1020.6,55.1
863,외도,2021-10-03 12:00,27.8,319.8,2.4,0,1014.3,1020.3,55.2
863,외도,2021-10-03 13:00,28.2,337.1,1.8,0,1013.8,1019.8,54
863,외도,2021-10-03 14:00,28,320.6,2.9,0,1013.6,1019.6,60.6
863,외도,2021-10-03 15:00,27.9,322,3,0,1013.3,1019.3,65.8
863,외도,2021-10-03 16:00,27.8,323.4,2,0,1013.4,1019.4,63.4
863,외도,2021-10-03 17:00,27.1,337.9,1.3,0,1013.2,1019.2,72.9
863,외도,2021-10-03 18:00,24.7,0,0.2,0,1013.1,1019.1,79.7
863,외도,2021-10-03 19:00,21.7,0,0,0,1013.5,1019.6,93.9
863,외도,2021-10-03 20:00,21.4,225.5,1.4,0,1014.1,1020.2,92
863,외도,2021-10-03 21:00,20.3,160.7,0.9,0,1014.9,1021.1,94.8
863,외도,2021-10-03 22:00,21.9,157.7,2.1,0,1014.9,1021,88.5
863,외도,2021-10-03 23:00,20.2,214.4,1.4,0,1014.1,1020.3,90.2
863,외도,2021-10-04 0:00,19.5,167.3,1.1,0,1013.3,1019.4,90.3
863,외도,2021-10-04 1:00,20.6,157.9,1.7,0,1013.3,1019.5,84.8
863,외도,2021-10-04 2:00,20.3,158.1,1.1,0,1012.9,1019.1,85
863,외도,2021-10-04 3:00,20.7,145.3,1.9,0,1012.8,1019,85.4
863,외도,2021-10-04 4:00,21.3,156,2.3,0,1012.9,1019,81.3
863,외도,2021-10-04 5:00,19.5,190,0.5,0,1013.2,1019.3,84.4
863,외도,2021-10-04 6:00,20,148.4,1.3,0,1013.9,1020.1,82.7
863,외도,2021-10-04 7:00,22.7,114,2.2,0,1014.5,1020.6,75.9
863,외도,2021-10-04 8:00,25,139.8,1.8,0,1015.4,1021.5,73.8
863,외도,2021-10-04 9:00,26.7,62.7,0.6,0,1015.6,1021.6,65.5
863,외도,2021-10-04 10:00,27.4,59.5,1.3,0,1016,1022,63.8
863,외도,2021-10-04 11:00,29,36.8,0.8,0,1016.1,1022.1,62.9
863,외도,2021-10-04 12:00,29.1,42.4,1.8,0,1015.9,1021.9,59.4
863,외도,2021-10-04 13:00,28.7,39.9,1.4,0,1015.6,1021.6,59.5
863,외도,2021-10-04 14:00,28.5,33.8,2.4,0,1014.7,1020.7,56.6
863,외도,2021-10-04 15:00,28.3,39.2,2.6,0,1014.2,1020.2,62.7
863,외도,2021-10-04 16:00,27.5,46,1.8,0,1014.3,1020.3,66.3
863,외도,2021-10-04 17:00,27.4,0,0.3,0,1014.5,1020.5,66.5
863,외도,2021-10-04 18:00,24.9,0,0,0,1014.5,1020.6,75
863,외도,2021-10-04 19:00,21.7,0,0.1,0,1015.2,1021.3,89.7
863,외도,2021-10-04 20:00,21.6,168.1,1.4,0,1015.9,1022,83.6
863,외도,2021-10-04 21:00,21.8,165.7,1.5,0,1016.5,1022.6,76.2
863,외도,2021-10-04 22:00,22.3,166.2,2.1,0,1016.6,1022.7,75
863,외도,2021-10-04 23:00,20.6,188.8,0.6,0,1016.4,1022.6,84.1
863,외도,2021-10-05 0:00,19.5,203.9,0.8,0,1016,1022.2,89.6
863,외도,2021-10-05 1:00,19.2,161.8,1.2,0,1015.9,1022.1,91.9
863,외도,2021-10-05 2:00,21.2,159.8,2.1,0,1015.7,1021.9,85.6
863,외도,2021-10-05 3:00,21.8,168.8,2.1,0,1015.6,1021.7,82.5
863,외도,2021-10-05 4:00,20.6,162.4,1.4,0,1015.2,1021.4,85.9
863,외도,2021-10-05 5:00,20.5,167.7,1.6,0,1015.4,1021.6,83.5
863,외도,2021-10-05 6:00,19.6,145.4,1.9,0,1015.2,1021.3,86.6
863,외도,2021-10-05 7:00,18.9,0,0.4,0,1015.7,1021.9,91.6
863,외도,2021-10-05 8:00,24.5,0,0.1,0,1015.8,1021.8,79.5
863,외도,2021-10-05 9:00,26,0,0.3,0,1016.3,1022.4,69.2
863,외도,2021-10-05 10:00,27.5,41.8,0.8,0,1016.2,1022.2,60.5
863,외도,2021-10-05 11:00,28.8,23,1.7,0,1015.7,1021.7,56
863,외도,2021-10-05 12:00,28.3,330,2,0,1015.2,1021.2,63
863,외도,2021-10-05 13:00,28.5,342.1,2,0,1014.6,1020.6,73.7
863,외도,2021-10-05 14:00,29,337.7,2.4,0,1014.2,1020.2,73.3
863,외도,2021-10-05 15:00,28.3,339.6,2,0,1013.9,1019.9,73.9
863,외도,2021-10-05 16:00,27.2,329.7,2.2,0,1014.1,1020.1,75.8
863,외도,2021-10-05 17:00,26.5,318.7,1.3,0,1014.1,1020.1,81.1
863,외도,2021-10-05 18:00,25.1,0,0.3,0,1014,1020.1,87.4
863,외도,2021-10-05 19:00,24.4,0,0,0,1014.3,1020.3,91.9
863,외도,2021-10-05 20:00,23.6,265,1,0,1015,1021.1,94.7
863,외도,2021-10-05 21:00,22.5,0,0.3,0,1015.3,1021.4,93.3
863,외도,2021-10-05 22:00,22.1,205.5,0.9,0,1015.5,1021.6,92.6
863,외도,2021-10-05 23:00,21.7,187.9,0.6,0,1015.3,1021.4,85.7
863,외도,2021-10-06 0:00,19.8,226.3,0.5,0,1014.9,1021,92.1
863,외도,2021-10-06 1:00,20.3,191.6,1.4,0,1014.8,1021,85.8
863,외도,2021-10-06 2:00,20.4,191.1,1,0,1014.4,1020.6,85.4
863,외도,2021-10-06 3:00,20.8,198.6,1.2,0,1014.1,1020.3,83.5
863,외도,2021-10-06 4:00,20.1,199,1.2,0,1013.9,1020.1,89.1
863,외도,2021-10-06 5:00,20.1,0,0.3,0,1014,1020.2,88.2
863,외도,2021-10-06 6:00,20.2,154.5,1.2,0,1014.3,1020.5,92.1
863,외도,2021-10-06 7:00,20.9,158.7,1.3,0,1014.6,1020.8,88.9
863,외도,2021-10-06 8:00,24.4,95.8,0.5,0,1014.6,1020.6,80.2
863,외도,2021-10-06 9:00,26.1,70.9,2.5,0,1014.5,1020.5,77.9
863,외도,2021-10-06 10:00,26.2,61.5,2.9,0,1014.3,1020.3,80.7
863,외도,2021-10-06 11:00,26.1,67.9,2.8,0,1014.1,1020.1,76
863,외도,2021-10-06 12:00,27.5,65.5,3.8,0,1013.4,1019.4,69.3
863,외도,2021-10-06 13:00,26.7,56.1,4.5,0,1012.6,1018.6,77.7
863,외도,2021-10-06 14:00,27.4,60.9,3.7,0,1011.5,1017.5,72.2
863,외도,2021-10-06 15:00,27,60,4.9,0,1010.7,1016.7,76.8
863,외도,2021-10-06 16:00,25.3,56.3,3.4,0,1010.3,1016.3,84.5
863,외도,2021-10-06 17:00,25.8,93.8,2.6,0,1009.8,1015.8,71.4
863,외도,2021-10-06 18:00,24.8,112.7,2.5,0,1009.9,1015.9,72
863,외도,2021-10-06 19:00,22.8,142.7,1,0,1010.4,1016.5,80.3
863,외도,2021-10-06 20:00,22.9,148.1,1.6,0,1011.2,1017.3,86.4
863,외도,2021-10-06 21:00,22,138.8,1,0,1011.6,1017.7,85
863,외도,2021-10-06 22:00,21.9,192.3,1.1,0,1011.7,1017.8,86.3
863,외도,2021-10-06 23:00,20.2,184.4,0.5,0,1011.6,1017.8,92.3
863,외도,2021-10-07 0:00,19.9,219.5,1.5,0,1011.5,1017.7,95.1
863,외도,2021-10-07 1:00,19.9,184.2,1.3,0,1011.4,1017.6,93.6
863,외도,2021-10-07 2:00,19.6,210.9,0.9,0,1011.2,1017.3,92.6
863,외도,2021-10-07 3:00,18.9,220.1,0.9,0,1010.7,1016.8,93.9
863,외도,2021-10-07 4:00,19.5,198,1,0,1010.3,1016.4,94.2
863,외도,2021-10-07 5:00,18.8,185.1,0.8,0,1010.1,1016.2,94
863,외도,2021-10-07 6:00,20,215.6,2.2,0,1010.2,1016.4,89.2
863,외도,2021-10-07 7:00,18.7,0,0.1,0,1010.3,1016.4,92.8
863,외도,2021-10-07 8:00,23.4,0,0.4,0,1010.9,1016.9,82.1
863,외도,2021-10-07 9:00,25,278.3,1.4,0,1011.3,1017.4,78.1
863,외도,2021-10-07 10:00,25.8,327.2,2.6,0,1011.6,1017.6,75.9
863,외도,2021-10-07 11:00,26.4,322.8,2.8,0,1011.5,1017.5,68.1
863,외도,2021-10-07 12:00,26.5,349.3,2.9,0,1011.2,1017.2,77.5
863,외도,2021-10-07 13:00,26.2,341.2,2.7,0,1010.8,1016.8,77.9
863,외도,2021-10-07 14:00,26.7,339.4,2.8,0,1010.3,1016.3,74.6
863,외도,2021-10-07 15:00,26.1,29.2,1.7,0,1010.1,1016.1,74
863,외도,2021-10-07 16:00,25.6,33.2,2.4,0,1010.4,1016.4,74.5
863,외도,2021-10-07 17:00,25.1,32.7,1.9,0,1010.5,1016.5,77.6
863,외도,2021-10-07 18:00,23.6,34,1.3,0,1010.4,1016.4,82.3
863,외도,2021-10-07 19:00,22.1,0,0,0,1011.1,1017.2,89.6
863,외도,2021-10-07 20:00,22.3,226,0.5,0,1011.6,1017.7,90.6
863,외도,2021-10-07 21:00,21.5,0,0.1,0,1011.5,1017.6,90.9
863,외도,2021-10-07 22:00,20.6,0,0.4,0,1011.6,1017.7,92.4
863,외도,2021-10-07 23:00,20.3,199.3,0.6,0,1011.6,1017.8,93.9
863,외도,2021-10-08 0:00,20.4,234.2,1.5,0,1011.7,1017.9,92.7
863,외도,2021-10-08 1:00,19.8,0,0.2,0,1011.9,1018,95.4
863,외도,2021-10-08 2:00,19.4,0,0.3,0,1011.9,1018,96.7
863,외도,2021-10-08 3:00,18.6,135.3,0.5,0,1011.6,1017.8,95.4
863,외도,2021-10-08 4:00,19.4,156.7,1.8,0,1011.4,1017.5,89.5
863,외도,2021-10-08 5:00,19.3,173.6,0.5,0,1011.5,1017.6,89.4
863,외도,2021-10-08 6:00,19.2,156.6,0.9,0,1011.6,1017.7,84.8
863,외도,2021-10-08 7:00,19.6,165,1.5,0,1012,1018.1,84.3
863,외도,2021-10-08 8:00,23.9,88.9,2.3,0,1012.3,1018.3,85.2
863,외도,2021-10-08 9:00,25.3,91.9,3.6,0,1012.7,1018.8,80.6
863,외도,2021-10-08 10:00,26.2,65.1,3.2,0,1013.2,1019.2,74.7
863,외도,2021-10-08 11:00,26.4,70.5,2.8,0,1013.1,1019.1,71.7
863,외도,2021-10-08 12:00,25.7,67.1,3,0,1013.1,1019.1,73.4
863,외도,2021-10-08 13:00,26,58.3,3.4,0,1012.3,1018.3,75.1
863,외도,2021-10-08 14:00,26,64.1,3.7,0,1011.7,1017.7,76.3
863,외도,2021-10-08 15:00,26.2,65.7,3.8,0,1011.4,1017.4,75
863,외도,2021-10-08 16:00,25,68.2,3.6,0,1011.2,1017.3,83
863,외도,2021-10-08 17:00,25.5,69.3,3.1,0,1011.4,1017.4,81.2
863,외도,2021-10-08 18:00,24.6,84.3,2.2,0,1012.1,1018.1,78.3
863,외도,2021-10-08 19:00,24,121,1.7,0,1012.9,1018.9,77.6
863,외도,2021-10-08 20:00,22.7,138.1,1.5,0,1013.4,1019.5,81.2
863,외도,2021-10-08 21:00,23.2,146.7,3.2,0,1013.5,1019.6,79.2
863,외도,2021-10-08 22:00,22.1,148.1,1,0,1013.5,1019.6,78.1
863,외도,2021-10-08 23:00,21.7,167.8,1.9,0,1014,1020.1,76.9
863,외도,2021-10-09 0:00,21.6,144.2,1.8,0,1014.2,1020.3,76.9
863,외도,2021-10-09 1:00,21.9,169.7,1.1,0,1013.9,1020,82.3
863,외도,2021-10-09 2:00,24.1,109.5,1.6,0,1014,1020,81.8
863,외도,2021-10-09 3:00,23.7,75.5,1.2,0,1013.9,1020,83
863,외도,2021-10-09 4:00,24.3,94.9,2.4,0,1013.7,1019.7,81.9
863,외도,2021-10-09 5:00,24.2,67.1,2.5,0,1013.9,1019.9,81.5
863,외도,2021-10-09 6:00,23.3,72.1,1.5,0,1014.1,1020.2,86.9
863,외도,2021-10-09 7:00,23.6,59.4,1.9,0,1014.6,1020.7,90.5
863,외도,2021-10-09 8:00,23.1,124.4,1.2,1,1015,1021.1,96.3
863,외도,2021-10-09 9:00,23.3,323.1,0.7,0.5,1015.4,1021.5,95
863,외도,2021-10-09 10:00,23.9,0,0.2,0.5,1015.7,1021.8,90.2
863,외도,2021-10-09 11:00,25.4,26.6,1.2,0,1015.6,1021.7,88.3
863,외도,2021-10-09 12:00,24,35.3,1.7,0,1015.3,1021.4,92.6
863,외도,2021-10-09 13:00,24.6,72.5,1.3,0,1014.7,1020.7,89.9
863,외도,2021-10-09 14:00,25.2,56.9,1.6,0,1013.8,1019.9,90.6
863,외도,2021-10-09 15:00,25.8,49.2,2.3,0,1013.1,1019.1,89.7
863,외도,2021-10-09 16:00,25.2,39.8,3,0,1012.9,1019,90.1
863,외도,2021-10-09 17:00,25,83.5,0.6,0,1013,1019.1,92.8
863,외도,2021-10-09 18:00,24.4,78.3,0.9,0,1013.3,1019.3,93.4
863,외도,2021-10-09 19:00,23.9,92.3,1.1,0,1013.5,1019.5,93.1
863,외도,2021-10-09 20:00,22,0,0.2,0,1013.7,1019.8,94.9
863,외도,2021-10-09 21:00,22.2,143,2,0,1014.2,1020.3,91.5
863,외도,2021-10-09 22:00,21.9,177.6,1,0,1014.3,1020.4,89.9
863,외도,2021-10-09 23:00,20.7,217.2,1.1,0,1014.3,1020.5,95.9
863,외도,2021-10-10 0:00,21.1,155.2,1.7,0,1014.3,1020.4,96
863,외도,2021-10-10 1:00,20.4,219.7,1.1,0,1013.8,1020,95.1
863,외도,2021-10-10 2:00,20,227.3,1.2,0,1013.5,1019.7,96
863,외도,2021-10-10 3:00,20.2,196.4,1.4,0,1013,1019.2,93.5
863,외도,2021-10-10 4:00,20.1,153.3,1.8,0,1012.6,1018.8,91.5
863,외도,2021-10-10 5:00,21.1,222.4,2.1,0,1012.6,1018.7,91.7
863,외도,2021-10-10 6:00,20.6,199.2,0.9,0,1012.7,1018.9,93.8
863,외도,2021-10-10 7:00,21.4,196,0.9,0,1013,1019.1,92.3
863,외도,2021-10-10 8:00,22.9,175.5,0.7,0,1013.4,1019.5,90.9
863,외도,2021-10-10 9:00,26.2,293,0.7,0,1013.5,1019.5,73
863,외도,2021-10-10 10:00,26.1,320.3,1.3,0,1013.6,1019.6,73.4
863,외도,2021-10-10 11:00,27.9,282.9,0.5,0,1012.9,1018.9,69.7
863,외도,2021-10-10 12:00,28.7,8.8,1.3,0,1012.6,1018.6,70
863,외도,2021-10-10 13:00,28.1,321.4,2.1,0,1011.8,1017.8,73.7
863,외도,2021-10-10 14:00,28.8,325,1.7,0,1011.2,1017.1,69.3
863,외도,2021-10-10 15:00,29.2,7,2.3,0,1010.8,1016.7,70.3
863,외도,2021-10-10 16:00,28.3,357.3,1.1,0,1010.7,1016.7,73
863,외도,2021-10-10 17:00,28,19.4,1.3,0,1010.6,1016.6,76
863,외도,2021-10-10 18:00,25.7,39.5,0.9,0,1010.5,1016.5,84.4
863,외도,2021-10-10 19:00,23.9,223.5,0.7,0,1010.9,1016.9,91.7
863,외도,2021-10-10 20:00,24.1,243.8,1.2,0,1011.5,1017.5,92.8
863,외도,2021-10-10 21:00,23.7,209.3,0.8,0,1011.6,1017.6,93.1
863,외도,2021-10-10 22:00,23.2,192.4,0.6,0,1012,1018.1,93.2
863,외도,2021-10-10 23:00,22.7,268.7,3,6.5,1012.5,1018.6,95.7
863,외도,2021-10-11 0:00,22.4,0,0.4,7,1012.2,1018.3,98.5
863,외도,2021-10-11 1:00,22.3,0,0.1,0,1011.6,1017.7,98.7
863,외도,2021-10-11 2:00,22.1,167.9,0.5,0,1011.4,1017.5,99.1
863,외도,2021-10-11 3:00,22,0,0.1,0,1011,1017.1,99.5
863,외도,2021-10-11 4:00,21.5,36.8,3.4,0,1011,1017.1,99.4
863,외도,2021-10-11 5:00,21,34,2.2,0,1011.4,1017.5,99.1
863,외도,2021-10-11 6:00,20.4,35.6,2.3,0,1012,1018.2,96.5
863,외도,2021-10-11 7:00,20.3,44.4,1.6,0,1012.5,1018.7,95
863,외도,2021-10-11 8:00,19.9,37.3,2.9,0,1013,1019.2,94.1
863,외도,2021-10-11 9:00,20.1,27.8,2.3,0,1013.7,1019.9,92.7
863,외도,2021-10-11 10:00,20.2,8.6,2.6,0,1013.7,1019.9,90.2
863,외도,2021-10-11 11:00,20.5,18.4,2,0,1013.2,1019.4,89.7
863,외도,2021-10-11 12:00,20.4,348.5,3.1,0,1012.8,1019,88.6
863,외도,2021-10-11 13:00,20.1,10.7,2.8,0,1012.5,1018.7,89.2
863,외도,2021-10-11 14:00,20.3,345,3.1,0,1012.2,1018.4,87.8
863,외도,2021-10-11 15:00,20.8,8,2.4,0,1012,1018.1,86.6
863,외도,2021-10-11 16:00,20.3,17.5,1.1,0,1012.3,1018.5,88.9
863,외도,2021-10-11 17:00,20.1,4.5,2.1,0,1012.7,1018.9,88.1
863,외도,2021-10-11 18:00,19.8,34.3,1.7,0,1013,1019.1,89.1
863,외도,2021-10-11 19:00,20,69.8,0.7,0,1013,1019.2,90.1
863,외도,2021-10-11 20:00,20.2,123.4,1.1,0,1013.5,1019.7,90.6
863,외도,2021-10-11 21:00,20.2,98.2,0.7,0,1013.5,1019.7,92.3
863,외도,2021-10-11 22:00,20.6,62.3,0.9,0,1013.6,1019.8,92.1
863,외도,2021-10-11 23:00,20.6,56.4,1.6,0,1013.7,1019.9,94.7
863,외도,2021-10-12 0:00,20.5,60.4,1,0,1013.4,1019.6,97.8
863,외도,2021-10-12 1:00,20.9,80.1,0.6,0,1013.3,1019.4,99
863,외도,2021-10-12 2:00,21.1,0,0,0.5,1013.3,1019.4,99.4
863,외도,2021-10-12 3:00,21.3,0,0,0,1013.2,1019.3,99.6
863,외도,2021-10-12 4:00,21.3,0,0,0,1013.2,1019.3,99.6
863,외도,2021-10-12 5:00,21.9,80.9,1.4,0,1013.2,1019.3,99.7
863,외도,2021-10-12 6:00,22,71.5,3.1,0,1013.4,1019.5,99.3
863,외도,2021-10-12 7:00,22.3,80.2,3.9,0,1013.7,1019.8,98.6
863,외도,2021-10-12 8:00,22.4,79.4,3,0,1014.2,1020.3,97.4
863,외도,2021-10-12 9:00,23,89.3,3.4,0,1014.8,1020.9,94.6
863,외도,2021-10-12 10:00,22.2,93.5,3.9,0,1015.3,1021.4,94.9
863,외도,2021-10-12 11:00,22.5,85.4,4.1,0,1015.3,1021.4,96
863,외도,2021-10-12 12:00,22.2,101.5,5.1,0,1015,1021.1,94.9
863,외도,2021-10-12 13:00,22.2,89.9,3.5,0,1014.6,1020.7,94.9
863,외도,2021-10-12 14:00,22.2,90,4.2,0,1014.3,1020.4,95.1
863,외도,2021-10-12 15:00,22.4,91.8,4,0,1014.1,1020.2,94.6
863,외도,2021-10-12 16:00,22.9,95.3,4.1,0,1014.2,1020.3,93.4
863,외도,2021-10-12 17:00,22.2,93.1,4.1,0.5,1014.5,1020.6,94.7
